action_type,control_signal_ankle,control_signal_knee,domainindex,force_heel,force_toe,imu_position_ankle,imu_position_knee,imu_velocity_ankle,imu_velocity_knee,ishumanswing,position_actual_ankle,position_actual_knee,position_desired_ankle,position_desired_knee,tau,time_stance,time_swing,torque_actual_ankle,torque_actual_knee,torque_desired_ankle,torque_desired_knee,torque_imped_ankle,torque_imped_knee,torque_pd_ankle,torque_pd_knee,torque_qp_ankle,torque_qp_knee,vahid_kdR_ns,vahid_knee_torque,vahid_lambdaR_ns,vahid_xhip_actual,vahid_xhip_desired,vahid_zhip_actual,vahid_zhip_desired,velocity_actual_ankle,velocity_actual_knee,velocity_desired_ankle,velocity_desired_knee
1,2.73297357559,-1.80276370049,0,0,0.403939992189,0,0,0,0,1,-0.130506694317,0.398988395929,0,0.371326059103,0.172404915094,0,0,18.0613994598,-8.0757598877,18.1742744446,-8.22060203552,0,0,18.1742744446,-8.22060203552,0,0,20,0,10,-0.0635950937867,-0.0642245188355,0.812575519085,0.814766585827,-0.903880655766,0.350032031536,0,0.0773136243224
1,2.76956868172,-1.85400748253,0,0,0.403939992189,0,0,0,0,1,-0.135001271963,0.400778025389,0,0.371728330851,0.176129430532,0,0,18.2941493988,0,18.4176311493,-8.45427322388,0,0,18.4176311493,-8.45427322388,0,0,20,0,10,-0.0605027899146,-0.0612667575479,0.812672197819,0.814971625805,-0.896754145622,0.361472964287,0,0.0840077772737
1,2.8249566555,-1.86143875122,0,0,0.403939992189,0,0,0,0,1,-0.139498010278,0.402596443892,0,0.372168213129,0.179840892553,0,0,18.4337997437,-8.42687988281,18.7859611511,-8.48816108704,0,0,18.7859611511,-8.48816108704,0,0,20,0,10,-0.057421348989,-0.0583197101951,0.812754750252,0.815163373947,-0.902109980583,0.364243745804,0,0.0919768586755
1,2.88096761703,-1.83431708813,0,0,0.403939992189,0,0,0,0,1,-0.144034221768,0.404398858547,0,0.372650265694,0.18360196054,0,0,18.8527507782,-8.45879936218,19.1584339142,-8.36448574066,0,0,19.1584339142,-8.36448574066,0,0,20,0,10,-0.054298736155,-0.0553336292505,0.812830924988,0.815345227718,-0.907603800297,0.359392493963,0,0.0999111756682
1,2.92590618134,-1.82694280148,0,0,0.403939992189,0,0,0,0,1,-0.148796141148,0.40618532896,0,0.373198717833,0.18760637939,0,0,18.945848465,-8.3630399704,19.4572753906,-8.33085918427,0,0,19.4572753906,-8.33085918427,0,0,20,0,10,-0.0509740561247,-0.0521546155214,0.812911272049,0.81552529335,-0.904154539108,0.35745587945,0,0.105845995247
1,2.96112656593,-1.82055079937,0,0,0.201969996095,0,0,0,0,1,-0.153078123927,0.407955765724,0,0.373704999685,0.191119894385,0,0,19.3647994995,-8.29920005798,19.6914901733,-8.30171108246,0,0,19.6914901733,-8.30171108246,0,0,20,0,10,-0.0480569601059,-0.0493655651808,0.812954246998,0.8156722188,-0.897602260113,0.353432357311,0,0.109600625932
1,2.9891269207,-1.78984284401,0,0,0.201969996095,0,0,0,0,1,-0.157743617892,0.409783780575,0,0.374285250902,0.195001855493,0,0,19.5509986877,-8.29920005798,19.8776931763,-8.16168308258,0,0,19.8776931763,-8.16168308258,0,0,20,0,10,-0.044833958149,-0.0462842285633,0.813001334667,0.81582313776,-0.883564054966,0.34241643548,0,0.111824914813
1,2.99646902084,-1.77604401112,0,0,0.201969996095,0,0,0,0,1,-0.161852493882,0.411384880543,0,0.374809265137,0.198425382376,0,0,19.9699497223,-8.0757598877,19.9265174866,-8.09876060486,0,0,19.9265174866,-8.09876060486,0,0,20,0,10,-0.0419915765524,-0.0435668975115,0.813034176826,0.815946638584,-0.859684407711,0.332666069269,0,0.110606141388
1,2.99870657921,-1.78522539139,0,0,0,0,0,0,0,1,-0.166046842933,0.413024306297,0,0.375349283218,0.201917439699,0,0,19.9234008789,-8.0757598877,19.9413986206,-8.14062786102,0,0,19.9413986206,-8.14062786102,0,0,20,0,10,-0.0390922874212,-0.0407951921225,0.81305783987,0.816063821316,-0.831812024117,0.325804710388,0,0.107148431242
1,3.0257973671,-1.78494155407,0,0,0,0,0,0,0,1,-0.170166656375,0.414625376463,0,0.37587928772,0.205352380872,0,0,19.8768501282,0,20.1215515137,-8.1393327713,0,0,20.1215515137,-8.1393327713,0,0,20,0,10,-0.0362404286861,-0.0380688309669,0.813072860241,0.816171109676,-0.82098865509,0.318336158991,0,0.105099983513
1,3.06986951828,-1.78979969025,0,0,0,0,0,0,0,1,-0.174260213971,0.41619771719,0,0.376399278641,0.208775252104,0,0,20.0164985657,-8.10767936707,20.4146308899,-8.16148662567,0,0,20.4146308899,-8.16148662567,0,0,20,0,10,-0.0333985835314,-0.0353519618511,0.813080668449,0.816270530224,-0.821641683578,0.312404751778,0,0.103322587907
1,3.09129548073,-1.79189550877,0,0,0,0,0,0,0,1,-0.178316473961,0.41773173213,0,0.376901090145,0.212179750204,0,0,20.5750999451,-8.13959980011,20.5571136475,-8.171043396,0,0,20.5571136475,-8.171043396,0,0,20,0,10,-0.0305719971657,-0.0326495319605,0.813082158566,0.816362679005,-0.807496190071,0.302491396666,0,0.0980923995376
1,3.12143492699,-1.81319570541,0,0,0,0,0,0,0,1,-0.182344287634,0.419230520725,0,0.377378433943,0.215573385358,0,0,20.5285491943,-8.13959980011,20.7575416565,-8.2681722641,0,0,20.7575416565,-8.2681722641,0,0,20,0,10,-0.0277544260025,-0.0299555510283,0.813077270985,0.816448390484,-0.799344182014,0.296189308167,0,0.0920411273837
1,3.15197634697,-1.85361981392,0,0,0,0,0,0,0,1,-0.186330452561,0.420710206032,0,0.377820879221,0.218933835626,0,0,20.5750999451,-8.23536014557,20.960641861,-8.45250606537,0,0,20.960641861,-8.45250606537,0,0,20,0,10,-0.0249644070864,-0.0272876173258,0.813064098358,0.816527843475,-0.791751027107,0.292635589838,0,0.0844569280744
1,3.15603947639,-1.88951826096,0,0,0,0,0,0,0,1,-0.190220177174,0.422157883644,0,0.3782158494,0.222210988402,0,0,20.9940509796,-8.3630399704,20.9876613617,-8.61620330811,0,0,20.9876613617,-8.61620330811,0,0,20,0,10,-0.0222435593605,-0.0246855020523,0.813042461872,0.816600859165,-0.767224907875,0.284988045692,0,0.0738880485296
1,3.16840672493,-1.92622983456,0,0,0,0,0,0,0,1,-0.194186612964,0.423631161451,0,0.378573864698,0.225554332137,0,0,20.9009494781,-8.58648014069,21.0699043274,-8.78360748291,0,0,21.0699043274,-8.78360748291,0,0,20,0,10,-0.019467741251,-0.0220304131508,0.813012182713,0.816671133041,-0.747684121132,0.276666194201,0,0.0627722889185
1,3.18607974052,-2.02410292625,0,0,0,0,0,0,0,1,-0.197692871094,0.4249573946,0,0.378845185041,0.228497073054,0,0,21.1336994171,-8.77799892426,21.1874294281,-9.22990989685,0,0,21.1874294281,-9.22990989685,0,0,20,0,10,-0.0170245319605,-0.0196930915117,0.812975943089,0.816730082035,-0.734892845154,0.28287884593,0,0.051944360137
1,3.21239304543,-2.16638803482,0,0,0,0,0,0,0,1,-0.201334968209,0.426414698362,0,0.379074692726,0.231511384249,0,0,21.040599823,-9.25679969788,21.3624134064,-9.87872982025,0,0,21.3624134064,-9.87872982025,0,0,20,0,10,-0.0145218968391,-0.0172984600067,0.812923073769,0.816788196564,-0.726896524429,0.297537922859,0,0.040301464498
1,3.24388670921,-2.38661384583,0,0,0,0,0,0,0,1,-0.205132678151,0.428076505661,0,0.379252105951,0.234578758478,0,0,21.4130001068,-9.86328029633,21.5718460083,-10.8829584122,0,0,21.5718460083,-10.8829584122,0,0,20,0,10,-0.0119751989841,-0.0148611962795,0.812846243382,0.816845357418,-0.721255838871,0.327667862177,0,0.0276419483125
1,3.28622841835,-2.54557394981,0,0,0,0,0,0,0,1,-0.208564400673,0.42970636487,0,0.379356920719,0.237282305956,0,0,21.4595489502,-10.8528003693,21.8534183502,-11.6078166962,0,0,21.8534183502,-11.6078166962,0,0,20,0,10,-0.00973057746887,-0.0127125382423,0.812757790089,0.816894292831,-0.725390970707,0.345382153988,0,0.016738532111
1,3.31095314026,-2.7372276783,0,0,0,0,0,0,0,1,-0.212156102061,0.431524753571,0,0.379409939051,0.240051954985,0,0,21.8784999847,-11.5231199265,22.0178375244,-12.4817581177,0,0,22.0178375244,-12.4817581177,0,0,20,0,10,-0.00743107497692,-0.0105108767748,0.812647938728,0.816943585873,-0.716691076756,0.368321567774,0,0.00480771483853
1,3.35156822205,-2.93293166161,0,0,0,0,0,0,0,1,-0.21591873467,0.433442234993,0,0.379402369261,0.242946714163,0,0,21.9250488281,-12.4807195663,22.2879276276,-13.374168396,0,0,22.2879276276,-13.374168396,0,0,20,0,10,-0.00502769649029,-0.00820918381214,0.812524974346,0.81699436903,-0.717361688614,0.390845477581,0,-0.00766364904121
1,3.35813593864,-3.07101130486,0,0,0,0,0,0,0,1,-0.219265028834,0.435439586639,0,0.379343599081,0.245365723968,0,0,21.9715995789,-13.3425598145,22.3316040039,-14.0038108826,0,0,22.3316040039,-14.0038108826,0,0,20,0,10,-0.00301931798458,-0.00628532469273,0.812381565571,0.817036509514,-0.698305308819,0.402014791965,0,-0.0176957957447
1,3.35721635818,-3.23673129082,0,0,0,0,0,0,0,1,-0.222696751356,0.437491297722,0,0.379231274128,0.247844696045,0,0,22.3439979553,-13.9809589386,22.3254890442,-14.7594947815,0,0,22.3254890442,-14.7594947815,0,0,20,0,10,-0.000961154699326,-0.00431329011917,0.812229216099,0.817079544067,-0.673671722412,0.4198153615,0,-0.0268592443317
1,3.37452363968,-3.36540031433,0,0,0,0,0,0,0,1,-0.226196423173,0.439709186554,0,0.379065424204,0.250305861235,0,0,22.4836483002,-14.6831998825,22.4405822754,-15.3462257385,0,0,22.4405822754,-15.3462257385,0,0,20,0,10,0.00108224153519,-0.00235493481159,0.812056362629,0.817122340202,-0.660683333874,0.427929461002,0,-0.0361630171537
1,3.4010477066,-3.48659110069,0,0,0,0,0,0,0,1,-0.229297235608,0.441764056683,0,0.378876388073,0.252438753843,0,0,22.3439979553,-15.3215990067,22.6169662476,-15.8988542557,0,0,22.6169662476,-15.8988542557,0,0,20,0,10,0.0028530806303,-0.000657379627228,0.811890244484,0.817159414291,-0.656616032124,0.43597009778,0,-0.0445342585444
1,3.41454553604,-3.56982493401,0,0,0,0,0,0,0,1,-0.232685148716,0.443943619728,0,0.378616094589,0.254804074764,0,0,22.4836483002,-15.9600000381,22.7067279816,-16.2784023285,0,0,22.7067279816,-16.2784023285,0,0,20,0,10,0.00481687486172,0.00122559070587,0.811710298061,0.817200899124,-0.641876757145,0.434215635061,0,-0.0530668459833
1,3.4491071701,-3.68162441254,0,0,0,0,0,0,0,1,-0.235755309463,0.446132749319,0,0.378349334002,0.256833612919,0,0,22.7629489899,-16.2472782135,22.9365615845,-16.7882080078,0,0,22.9365615845,-16.7882080078,0,0,20,0,10,0.00650191307068,0.00284166634083,0.811522960663,0.817236721516,-0.643369019032,0.438839942217,0,-0.0616534277797
1,3.48008680344,-3.7862443924,0,0,0,0,0,0,0,1,-0.238987624645,0.448331415653,0,0.378015160561,0.259026825428,0,0,23.0887966156,-16.7899188995,23.1425762177,-17.2652740479,0,0,23.1425762177,-17.2652740479,0,0,20,0,10,0.00832282006741,0.00458846986294,0.81133133173,0.817275762558,-0.641344249249,0.441022664309,0,-0.070659764111
1,3.54136300087,-3.84143781662,0,0,0,0,0,0,0,1,-0.242890506983,0.450907230377,0,0.377539306879,0.261717051268,0,0,22.9491500854,-17.2367992401,23.5500640869,-17.5169563293,0,0,23.5500640869,-17.5169563293,0,0,20,0,10,0.0105563998222,0.00673173367977,0.811101794243,0.817324101925,-0.654773056507,0.422004491091,0,-0.0870036929846
1,3.56859612465,-3.86818981171,0,0,0,0,0,0,0,1,-0.245504841208,0.452556282282,0,0.377171039581,0.263559728861,0,0,23.6939487457,-17.4602394104,23.7311630249,-17.6389446259,0,0,23.7311630249,-17.6389446259,0,0,20,0,10,0.0120862871408,0.00820012390614,0.810951471329,0.817357540131,-0.654582440853,0.40794301033,0,-0.0970780178905
1,3.61268115044,-3.9033138752,0,0,0,0,0,0,0,1,-0.248776599765,0.454540848732,0,0.376651704311,0.265908002853,0,0,23.6008491516,-17.651758194,24.0243282318,-17.7991104126,0,0,24.0243282318,-17.7991104126,0,0,20,0,10,0.0140359252691,0.0100718736649,0.810766577721,0.817400515079,-0.660996675491,0.388371944427,0,-0.112137772143
1,3.62238931656,-3.9568567276,0,0,0,0,0,0,0,1,-0.252004534006,0.45644557476,0,0.376077264547,0.2682531178,0,0,23.7870483398,-17.7475185394,24.0888881683,-18.0432662964,0,0,24.0888881683,-18.0432662964,0,0,20,0,10,0.0159829705954,0.0119416117668,0.810584485531,0.817443728447,-0.644856989384,0.379931867123,0,-0.1203898862
1,3.62505197525,-4.10074424744,0,0,0,0,0,0,0,1,-0.255331069231,0.458478093147,0,0.375437766314,0.27063280344,0,0,24.0663490295,-18.0986404419,24.1065940857,-18.6993942261,0,0,24.1065940857,-18.6993942261,0,0,20,0,10,0.0179587155581,0.0138394236565,0.810385644436,0.817487895489,-0.623341858387,0.397064507008,0,-0.122703537345
1,3.64314961433,-4.29133987427,0,0,0,0,0,0,0,1,-0.258298248053,0.460437089205,0,0.374843358994,0.272677689791,0,0,24.2059993744,-18.6412792206,24.2269458771,-19.5685081482,0,0,24.2269458771,-19.5685081482,0,0,20,0,10,0.0196564793587,0.01547062397,0.810190916061,0.817526102066,-0.614606916904,0.426389098167,0,-0.124067693949
1,3.69578337669,-4.48529720306,0,0,0,0,0,0,0,1,-0.261416614056,0.462635815144,0,0.37419873476,0.274752289057,0,0,24.2525501251,-19.5988788605,24.5769577026,-20.4529533386,0,0,24.5769577026,-20.4529533386,0,0,20,0,10,0.0213789194822,0.0171259045601,0.809969723225,0.81756490469,-0.627779424191,0.447340726852,0,-0.133121475577
1,3.74661326408,-4.66499614716,0,0,0,0,0,0,0,1,-0.264576584101,0.4649271667,0,0.373515307903,0.276820868254,0,0,24.5784015656,-20.4926376343,24.9149780273,-21.2723808289,0,0,24.9149780273,-21.2723808289,0,0,20,0,10,0.0230963528156,0.0187767297029,0.809735834599,0.8176035285,-0.639461755753,0.464351952076,0,-0.142207860947
1,3.80226540565,-4.85188531876,0,0,0,0,0,0,0,1,-0.267806738615,0.467301636934,0,0.372782200575,0.278918236494,0,0,25.0904483795,-21.3225593567,25.2850646973,-22.1245956421,0,0,25.2850646973,-22.1245956421,0,0,20,0,10,0.0248376876116,0.0204508900642,0.80948972702,0.817642450333,-0.653859257698,0.481382340193,0,-0.15225020051
1,3.8486802578,-4.98270463943,0,0,0,0,0,0,0,1,-0.271251618862,0.469720870256,0,0.371934771538,0.28121522069,0,0,25.2300987244,-22.0886383057,25.5937232971,-22.7211322784,0,0,25.5937232971,-22.7211322784,0,0,20,0,10,0.0267447680235,0.0222848206758,0.809232831001,0.817684829235,-0.66061103344,0.484431117773,0,-0.162694990635
1,3.89769482613,-5.0949549675,0,0,0,0,0,0,0,1,-0.274426937103,0.472127318382,0,0.37115162611,0.283238500357,0,0,25.3232002258,-22.6951198578,25.919670105,-23.2329940796,0,0,25.919670105,-23.2329940796,0,0,20,0,10,0.028424590826,0.0239005237818,0.808976054192,0.817721605301,-0.670978486538,0.482267558575,0,-0.174503654242
1,3.94117379189,-5.16933631897,0,0,0,0,0,0,0,1,-0.277830213308,0.474504977465,0,0.370232135057,0.285514295101,0,0,26.1145496368,-23.2058391571,26.2088050842,-23.5721740723,0,0,26.2088050842,-23.5721740723,0,0,20,0,10,0.0303140878677,0.0257182270288,0.808714330196,0.817762315273,-0.67606908083,0.470248162746,0,-0.186996266246
1,3.99964618683,-5.19879436493,0,0,0,0,0,0,0,1,-0.281279444695,0.476767599583,0,0.3692278862,0.287899196148,0,0,26.207649231,-23.5250377655,26.5976467133,-23.7065010071,0,0,26.5976467133,-23.7065010071,0,0,20,0,10,0.0322941541672,0.0276234447956,0.808457136154,0.817803740501,-0.690808475018,0.439456731081,0,-0.208169713616
1,4.03739070892,-5.22228050232,0,0,0,0,0,0,0,1,-0.284912794828,0.47900468111,0,0.368094712496,0.290489315987,0,0,26.3472995758,-23.620798111,26.8486499786,-23.8135986328,0,0,26.8486499786,-23.8135986328,0,0,20,0,10,0.0344445854425,0.0296929627657,0.808193683624,0.817847073078,-0.690475404263,0.414353787899,0,-0.221776351333
1,4.04860544205,-5.17656803131,0,0,0,0,0,0,0,1,-0.288173645735,0.480883777142,0,0.367013156414,0.292882323265,0,0,26.9058990479,-23.7804012299,26.9232254028,-23.6051483154,0,0,26.9232254028,-23.6051483154,0,0,20,0,10,0.0364313870668,0.0316053181887,0.807963490486,0.817885160446,-0.675107121468,0.38223284483,0,-0.228671506047
1,4.10757541656,-5.14204978943,0,0,0,0,0,0,0,1,-0.291776269674,0.482651054859,0,0.365708440542,0.295690536499,0,0,26.9524478912,-23.4931182861,27.3153743744,-23.4477462769,0,0,27.3153743744,-23.4477462769,0,0,20,0,10,0.0387629121542,0.0338497906923,0.807730138302,0.817926883698,-0.689103543758,0.333918839693,0,-0.253755360842
1,4.16421890259,-5.08370733261,0,0,0,0,0,0,0,1,-0.295236498117,0.484156280756,0,0.364377915859,0.298490107059,0,0,26.998998642,-23.3015995026,27.6920547485,-23.1817054749,0,0,27.6920547485,-23.1817054749,0,0,20,0,10,0.0410872548819,0.0360876172781,0.807516515255,0.817964673042,-0.702550053596,0.281504631042,0,-0.278688788414
1,4.21140480042,-5.01455783844,0,0,0,0,0,0,0,1,-0.298764646053,0.485405802727,0,0.362926840782,0.301496446133,0,0,27.6972484589,-23.141998291,28.0058403015,-22.8663825989,0,0,28.0058403015,-22.8663825989,0,0,20,0,10,0.0435832738876,0.0384909510612,0.807316482067,0.818000078201,-0.709231615067,0.233034044504,0,-0.297890275717
1,4.2752327919,-4.99565649033,0,0,0,0,0,0,0,1,-0.302360743284,0.486454039812,0,0.361378699541,0.30468070507,0,0,28.1627483368,-22.8227996826,28.4302959442,-22.7801933289,0,0,28.4302959442,-22.7801933289,0,0,20,0,10,0.0462269932032,0.0410365760326,0.807124137878,0.818030774593,-0.726504266262,0.196915179491,0,-0.316717863083
1,4.32216787338,-4.95282363892,0,0,0,0,0,0,0,1,-0.306020408869,0.487332880497,0,0.359759807587,0.308021247387,0,0,28.3955001831,-22.7589607239,28.7424163818,-22.5848731995,0,0,28.7424163818,-22.5848731995,0,0,20,0,10,0.0490004867315,0.0437071323395,0.806935966015,0.818054199219,-0.73209887743,0.167149558663,0,-0.324228733778
1,4.38836765289,-4.94268083572,0,0,0,0,0,0,0,1,-0.3097435534,0.488099873066,0,0.358107209206,0.311487406492,0,0,28.7679004669,-22.6312789917,29.1826438904,-22.5386238098,0,0,29.1826438904,-22.5386238098,0,0,20,0,10,0.0518782734871,0.0464778542519,0.806746244431,0.818067312241,-0.750059604645,0.146348148584,0,-0.330619752407
1,4.43082523346,-4.89050579071,0,0,0,0,0,0,0,1,-0.313493043184,0.488777369261,0,0.356472223997,0.315028637648,0,0,28.9075508118,-22.599357605,29.4649848938,-22.3007068634,0,0,29.4649848938,-22.3007068634,0,0,20,0,10,0.0548183917999,0.0493081063032,0.806553602219,0.818067371845,-0.752047121525,0.131772130728,0,-0.321737468243
1,4.4626584053,-4.83251047134,0,0,0,0,0,0,0,1,-0.317240357399,0.489448517561,0,0.354917675257,0.318570971489,0,0,29.5592498779,-22.312078476,29.6766757965,-22.0362472534,0,0,29.6766757965,-22.0362472534,0,0,20,0,10,0.0577594041824,0.052138492465,0.806352376938,0.818051993847,-0.746985018253,0.127863675356,0,-0.301294416189
1,4.49167346954,-4.7753405571,0,0,0,0,0,0,0,1,-0.320956975222,0.490065306425,0,0.353473484516,0.322110295296,0,0,29.5126991272,-22.0567188263,29.8696289062,-21.7755508423,0,0,29.8696289062,-21.7755508423,0,0,20,0,10,0.0606979578733,0.0549655556679,0.806147217751,0.818019390106,-0.740264058113,0.133056849241,0,-0.272761613131
1,4.53029489517,-4.70487546921,0,0,0,0,0,0,0,1,-0.324656069279,0.490739613771,0,0.35218423605,0.325600802898,0,0,30.1643981934,-21.8013591766,30.1264610291,-21.4542312622,0,0,30.1264610291,-21.4542312622,0,0,20,0,10,0.0635959208012,0.0577523559332,0.805929362774,0.81796848774,-0.740053653717,0.137853726745,0,-0.242080941796
1,4.58518218994,-4.65593910217,0,0,0,0,0,0,0,1,-0.328372687101,0.491468250751,0,0.351060599089,0.329080581665,0,0,29.8385505676,-21.4821586609,30.4914608002,-21.2310829163,0,0,30.4914608002,-21.2310829163,0,0,20,0,10,0.0664850324392,0.0605291873217,0.80569767952,0.817897319794,-0.750537335873,0.151496574283,0,-0.208019271493
1,4.61871910095,-4.53129959106,0,0,0,0,0,0,0,1,-0.332095861435,0.492238461971,0,0.350130200386,0.33254507184,0,0,30.4436988831,-21.1948776245,30.7144794464,-20.6627254486,0,0,30.7144794464,-20.6627254486,0,0,20,0,10,0.0693614035845,0.0632920861244,0.805453717709,0.817804574966,-0.746776938438,0.156983748078,0,-0.165611222386
1,4.66362476349,-4.38607168198,0,0,0,0,0,0,0,1,-0.335830032825,0.493034183979,0,0.349415510893,0.336007416248,0,0,30.3505992889,-20.7160797119,31.0131034851,-20.0004844666,0,0,31.0131034851,-20.0004844666,0,0,20,0,10,0.0722360312939,0.0660513937473,0.805198431015,0.8176882267,-0.75050008297,0.161898881197,0,-0.120032012463
1,4.68262815475,-4.14704656601,0,0,0,0,0,0,0,1,-0.339529067278,0.493810772896,0,0.348945319653,0.339443415403,0,0,31.1419506073,-20.0138397217,31.1394767761,-18.9105319977,0,0,31.1394767761,-18.9105319977,0,0,20,0,10,0.0750887542963,0.0687875598669,0.804937601089,0.817547798157,-0.73724424839,0.152810037136,0,-0.0683892816305
1,4.67864847183,-3.86512207985,0,0,0,0,0,0,0,1,-0.343140542507,0.494561761618,0,0.348740041256,0.342801868916,0,0,30.8160972595,-18.8008804321,31.1130104065,-17.624956131,0,0,31.1130104065,-17.624956131,0,0,20,0,10,0.0778771191835,0.0714596807957,0.804675042629,0.817384898663,-0.709317088127,0.137895271182,0,-0.0142438970506
1,4.64620494843,-3.55167651176,0,0,0,0,0,0,0,1,-0.346587598324,0.49518814683,0,0.348802059889,0.346055597067,0,0,31.1419506073,-17.651758194,30.8972625732,-16.1956443787,0,0,30.8972625732,-16.1956443787,0,0,20,0,10,0.0805785208941,0.0740461349487,0.804422795773,0.817201733589,-0.663613200188,0.115895442665,0,0.0380436517298
1,4.61415481567,-3.25476789474,0,0,0,0,0,0,0,1,-0.349787056446,0.495705872774,0,0.349110633135,0.349109441042,0,0,30.8160972595,-16.1834392548,30.684129715,-14.8417406082,0,0,30.684129715,-14.8417406082,0,0,20,0,10,0.0831139981747,0.0764715075493,0.80418586731,0.817005872726,-0.619903504848,0.0938412696123,0,0.0847304537892
1,4.55292415619,-2.95731711388,0,0,0,0,0,0,0,0,-0.352712571621,0.496114939451,0,0.32637783885,0.00499999988824,0,0,30.6298999786,-14.8428001404,30.2769451141,-13.4853658676,0,0,30.2769451141,-13.4853658676,0,0,20,0,10,0,-0.191182002425,0.832000017166,0.795574843884,-0.558706462383,0.0740784853697,0,0.248495653272
1,4.49590110779,-2.22304081917,0,0,0,0,0,0,0,0,-0.355355381966,0.496421724558,0,0.329032957554,0.00999999977648,0,0,30.1178474426,-13.4702396393,29.8977432251,-10.1370658875,0,0,29.8977432251,-10.1370658875,0,0,20,0,10,0,-0.188831418753,0.832000017166,0.796080231667,-0.502286672592,0.053091712296,0,0.383182197809
1,4.42909145355,-1.44786131382,0,0,0,0,0,0,0,0,-0.357702374458,0.496632635593,0,0.332643657923,0.0149999996647,0,0,29.7919998169,-10.1505594254,29.4534568787,-6.60224723816,0,0,29.4534568787,-6.60224723816,0,0,20,0,10,0,-0.186326220632,0.832000017166,0.796613395214,-0.441429257393,0.0403948239982,0,0.530227303505
1,4.3502573967,-0.713618814945,0,0,0,0,0,0,0,0,-0.35972943902,0.496853172779,0,0.337208241224,0.019999999553,0,0,29.3264980316,-6.60743999481,28.9292106628,-3.25410175323,0,0,28.9292106628,-3.25410175323,0,0,20,0,10,0,-0.183681041002,0.832000017166,0.797170042992,-0.374815016985,0.0518868975341,0,0.687406480312
1,4.23676204681,-0.0366974323988,0,0,0,0,0,0,0,0,-0.361346691847,0.497214287519,0,0.342721879482,0.0249999985099,0,0,28.9075508118,-3.2877600193,28.1744689941,-0.167340278625,0,0,28.1744689941,-0.167340278625,0,0,20,0,10,0,-0.180909261107,0.832000017166,0.797746539116,-0.288020223379,0.088577799499,0,0.852672815323
1,4.1054725647,0.617259263992,0,0,0,0,0,0,0,0,-0.362505942583,0.497799128294,0,0.349177539349,0.0299999974668,0,0,28.1627483368,-0.191519990563,27.3013935089,2.814702034,0,0,27.3013935089,2.814702034,0,0,20,0,10,0,-0.178022816777,0.832000017166,0.798339366913,-0.192597851157,0.140301719308,0,1.02414476871
1,3.94799494743,1.20881474018,0,0,0,0,0,0,0,0,-0.363165527582,0.49870672822,0,0.356565564871,0.0349999964237,0,0,27.2317466736,2.77704000473,26.2541656494,5.51219463348,0,0,26.2541656494,5.51219463348,0,0,20,0,10,0,-0.175032615662,0.832000017166,0.798945665359,-0.0832579061389,0.213776186109,0,1.20009171963
1,3.79977107048,1.77088499069,0,0,0,0,0,0,0,0,-0.363303631544,0.500013828278,0,0.364873290062,0.0399999953806,0,0,26.2541999817,5.42640018463,25.2684764862,8.07523536682,0,0,25.2684764862,8.07523536682,0,0,20,0,10,0,-0.171948477626,0.832000017166,0.799562633038,0.0162777267396,0.299458622932,0,1.37892305851
1,3.6485376358,2.39805698395,0,0,0,0,0,0,0,0,-0.362931072712,0.501643657684,0,0.374085843563,0.0449999943376,0,0,25.183549881,8.04384040833,24.2627754211,10.9351387024,0,0,24.2627754211,10.9351387024,0,0,20,0,10,0,-0.168779343367,0.832000017166,0.800187647343,0.114239923656,0.374630063772,0,1.55917608738
1,3.48718476295,2.81952857971,0,0,0,0,0,0,0,0,-0.362065464258,0.503861546516,0,0.384185552597,0.0499999932945,0,0,24.159450531,10.9166402817,23.1897773743,12.857049942,0,0,23.1897773743,12.857049942,0,0,20,0,10,0,-0.165533229709,0.832000017166,0.800818502903,0.215480461717,0.498275279999,0,1.73950779438
1,3.31150722504,3.02006340027,0,0,0,0,0,0,0,0,-0.360678315163,0.507012605667,0,0.395152211189,0.0549999922514,0,0,23.0422496796,12.8637599945,22.0215206146,13.7714881897,0,0,22.0215206146,13.7714881897,0,0,20,0,10,0,-0.162217438221,0.832000017166,0.801453053951,0.322596132755,0.670806586742,0,1.91868293285
1,3.09826564789,3.20505356789,0,0,0,0,0,0,0,0,-0.358699500561,0.510684549809,0,0.406963258982,0.0599999912083,0,0,21.831949234,13.6617603302,20.6034660339,14.6150436401,0,0,20.6034660339,14.6150436401,0,0,20,0,10,0,-0.158838585019,0.832000017166,0.802089452744,0.450549811125,0.846207678318,0,2.09556627274
1,2.91544628143,3.23597955704,0,0,0,0,0,0,0,0,-0.356148660183,0.515503823757,0,0.419593304396,0.0649999901652,0,0,20.3888988495,14.6512794495,19.3877182007,14.7560663223,0,0,19.3877182007,14.7560663223,0,0,20,0,10,0,-0.155402630568,0.832000017166,0.802726089954,0.554268836975,1.05176115036,0,2.26911711693
1,2.72496604919,3.32750701904,0,0,0,0,0,0,0,0,-0.353056609631,0.521336138248,0,0.43301486969,0.0699999928474,0,0,19.1320495605,14.6831998825,18.1210231781,15.1734313965,0,0,18.1210231781,15.1734313965,0,0,20,0,10,0,-0.15191501379,0.832000017166,0.803361058235,0.659293889999,1.23809826374,0,2.43837618828
